Year,State,Production,Measurement,Avg,Materials,Chemical,Value
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB, ,(PARAQUAT = 61601),HERBICIDE,(D)
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB, ,(PENDIMETHALIN = 108501),HERBICIDE,5,500
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB, ,(SULFENTRAZONE = 129081),HERBICIDE,(D)
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB, ,(TOTAL),HERBICIDE,10,200
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB, ,(ABAMECTIN = 122804),INSECTICIDE,500
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB, ,(ACEQUINOCYL = 6329),INSECTICIDE,5,400
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB, ,(ACETAMIPRID = 99050),INSECTICIDE,2,800
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB, ,(AZADIRACHTIN = 121701),INSECTICIDE,800
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB, ,(BEAUVERIA BASSIANA = 128924),INSECTICIDE,(NA)
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB, ,(BIFENAZATE = 586),INSECTICIDE,17,900
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB, ,(BIFENTHRIN = 128825),INSECTICIDE,7,300
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB, ,(BT KURSTAK ABTS-1857 = 6523),INSECTICIDE,(NA)
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB, ,(BT KURSTAKI ABTS-351 = 6522),INSECTICIDE,(NA)
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB, ,(BT KURSTAKI SA-11 = 6519),INSECTICIDE,(NA)
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB, ,(BT SUB AIZAWAI GC-91 = 6426),INSECTICIDE,(NA)
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB, ,(BUPROFEZIN = 275100),INSECTICIDE,(D)
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB, ,(BURKHOLDERIA A396 CELLS & MEDIA = 6534),INSECTICIDE,(NA)
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB, ,(CARBARYL = 56801),INSECTICIDE,(D)
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB, ,(CHLORANTRANILIPROLE = 90100),INSECTICIDE,1,900
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB, ,(CHLORPYRIFOS = 59101),INSECTICIDE,(D)
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB, ,(CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA = 16329),INSECTICIDE,(NA)
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB, ,(CYANTRANILIPROLE = 90098),INSECTICIDE,900
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB, ,(CYFLUMETOFEN = 138831),INSECTICIDE,5,200
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB, ,(ETOXAZOLE = 107091),INSECTICIDE,1,200
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB, ,(FENBUTATIN-OXIDE = 104601),INSECTICIDE,(D)
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB, ,(FENPROPATHRIN = 127901),INSECTICIDE,6,000
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB, ,(FENPYROXIMATE = 129131),INSECTICIDE,400
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB, ,(FLONICAMID = 128016),INSECTICIDE,3,300
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB, ,(FLUPYRADIFURONE = 122304),INSECTICIDE,4,800
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB, ,(HELICOVERPA ZEA NPV = 107300),INSECTICIDE,(NA)
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB, ,(HEXYTHIAZOX = 128849),INSECTICIDE,2,300
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB, ,(IMIDACLOPRID = 129099),INSECTICIDE,3,500
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB, ,(MALATHION = 57701),INSECTICIDE,56,700
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB, ,(METHOXYFENOZIDE = 121027),INSECTICIDE,3,300
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB, ,(NALED = 34401),INSECTICIDE,12,700
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB, ,(NEEM OIL = 25006),INSECTICIDE,1,100
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB, ,(NEEM OIL,INSECTICIDE,51,600
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB, ,(NOVALURON = 124002),INSECTICIDE,4,600
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB, ,(PIPERONYL BUTOXIDE = 67501),INSECTICIDE,1,200
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB, ,(POTASSIUM SALTS = 79021),INSECTICIDE,(D)
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB, ,(PYRETHRINS = 69001),INSECTICIDE,200
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB, ,(PYRIDABEN = 129105),INSECTICIDE,(D)
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB, ,(PYRIPROXYFEN = 129032),INSECTICIDE,100
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB, ,(SOYBEAN OIL = 31605),INSECTICIDE,(D)
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB, ,(SPINETORAM = 110007),INSECTICIDE,2,300
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB, ,(SPINOSAD = 110003),INSECTICIDE,600
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB, ,(SPIROMESIFEN = 24875),INSECTICIDE,1,800
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB, ,(SULFOXAFLOR = 5210),INSECTICIDE,1,000
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB, ,(THIAMETHOXAM = 60109),INSECTICIDE,1,400
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB, ,(TOTAL),INSECTICIDE,212,600
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB, ,(ZETA-CYPERMETHRIN = 129064),INSECTICIDE,(D)
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB, ,(ACIBENZOLAR-S-METHYL = 61402),OTHER,(D)
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB, ,(AUREOBASIDIUM PULLULANS DSM 14940 = 46010),OTHER,(NA)
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB, ,(AUREOBASIDIUM PULLULANS DSM 14941 = 36010),OTHER,(NA)
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB, ,(BT KURSTAKI SA-12 = 6518),OTHER,(NA)
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB, ,(CAPRIC ACID = 128955),OTHER,(D)
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB, ,(CAPRYLIC ACID = 128919),OTHER,(D)
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB, ,(CHLOROPICRIN = 81501),OTHER,6,146,600
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB, ,(DICHLOROPROPENE = 29001),OTHER,1,045,700
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB, ,(FLUTRIAFOL = 128940),OTHER,1,700
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB, ,(GLIOCLADIUM VIRENS = 129000),OTHER,(D)
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB, ,(HYDROGEN PEROXIDE = 595),OTHER,(D)
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB, ,(IRON PHOSPHATE = 34903),OTHER,100
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB, ,(METALDEHYDE = 53001),OTHER,(D)
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB, ,(METAM-POTASSIUM = 39002),OTHER,254,000
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB, ,(METAM-SODIUM = 39003),OTHER,244,000
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB, ,(PAECILOMYCES FUMOSOR = 115002),OTHER,(D)
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB, ,(PEROXYACETIC ACID = 63201),OTHER,(D)
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB, ,(POTASSIUM SILICATE = 72606),OTHER,(D)
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB, ,(REYNOUTRIA SACHALINE = 55809),OTHER,600
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB, ,(TOTAL),OTHER,7,698,900
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB, ,(TRICHODERMA VIRENS STRAIN G-41 = 176604),OTHER,(NA)
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB, , ,(NITROGEN),668,000
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB, , ,(PHOSPHATE),493,000
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB, , ,(POTASH),430,000
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB, , ,(SULFUR),57,000
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION, AVG,(AZOXYSTROBIN = 128810),FUNGICIDE,0.205
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION, AVG,(BACILLUS AMYLOLIQUEFACIENS MBI 600 = 129082),FUNGICIDE,(NA)
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION, AVG,(BACILLUS AMYLOLIQUEFACIENS STRAIN D747 = 16482),FUNGICIDE,(NA)
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION, AVG,(BACILLUS PUMILUS = 6485),FUNGICIDE,(NA)
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION, AVG,(BACILLUS SUBT. GB03 = 129068),FUNGICIDE,(NA)
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION, AVG,(BACILLUS SUBTILIS = 6479),FUNGICIDE,(NA)
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION, AVG,(BLAD = 30006),FUNGICIDE,0.482
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION, AVG,(BORAX DECAHYDRATE = 11102),FUNGICIDE,0.023
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION, AVG,(BOSCALID = 128008),FUNGICIDE,0.337
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION, AVG,(BT SUBSP KURSTAKI EVB-113-19 = 6544),FUNGICIDE,(NA)
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION, AVG,(CAPTAN = 81301),FUNGICIDE,1.739
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION, AVG,(COPPER HYDROXIDE = 23401),FUNGICIDE,(D)
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION, AVG,(COPPER OCTANOATE = 23306),FUNGICIDE,(D)
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION, AVG,(CYFLUFENAMID = 555550),FUNGICIDE,0.023
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION, AVG,(CYPRODINIL = 288202),FUNGICIDE,0.32
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION, AVG,(DIFENOCONAZOLE = 128847),FUNGICIDE,0.114
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION, AVG,(FENHEXAMID = 90209),FUNGICIDE,0.623
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION, AVG,(FLUDIOXONIL = 71503),FUNGICIDE,0.213
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION, AVG,(FLUOPYRAM = 80302),FUNGICIDE,0.113
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION, AVG,(FLUXAPYROXAD = 138009),FUNGICIDE,0.168
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION, AVG,(FOSETYL-AL = 123301),FUNGICIDE,3.997
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION, AVG,(ISOFETAMID = 270000),FUNGICIDE,(D)
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION, AVG,(MEFENOXAM = 113502),FUNGICIDE,0.493
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION, AVG,(MONO-POTASSIUM SALT = 76416),FUNGICIDE,(D)
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION, AVG,(MYCLOBUTANIL = 128857),FUNGICIDE,0.106
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION, AVG,(PENTHIOPYRAD = 90112),FUNGICIDE,0.303
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION, AVG,(POLYOXIN D ZINC SALT = 230000),FUNGICIDE,0.073
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION, AVG,(POTASSIUM BICARBON. = 73508),FUNGICIDE,2.381
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION, AVG,(PROPICONAZOLE = 122101),FUNGICIDE,0.112
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION, AVG,(PYRACLOSTROBIN = 99100),FUNGICIDE,0.169
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION, AVG,(PYRIMETHANIL = 288201),FUNGICIDE,0.51
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION, AVG,(QUINOLINE = 55459),FUNGICIDE,0.097
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION, AVG,(STREPTOMYCES LYDICUS = 6327),FUNGICIDE,(NA)
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION, AVG,(SULFUR = 77501),FUNGICIDE,3.656
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION, AVG,(TETRACONAZOLE = 120603),FUNGICIDE,0.039
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION, AVG,(THIOPHANATE-METHYL = 102001),FUNGICIDE,0.669
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION, AVG,(THIRAM = 79801),FUNGICIDE,2.219
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION, AVG,(TRICHODERMA HARZ. = 119202),FUNGICIDE,(NA)
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION, AVG,(TRIFLOXYSTROBIN = 129112),FUNGICIDE,0.113
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION, AVG,(TRIFLUMIZOLE = 128879),FUNGICIDE,0.23
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION, AVG,(CARFENTRAZONE-ETHYL = 128712),HERBICIDE,0.024
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION, AVG,(FLUMIOXAZIN = 129034),HERBICIDE,0.089
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION, AVG,(GLUFOSINATE-AMMONIUM = 128850),HERBICIDE,(D)
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION, AVG,(GLYPHOSATE ISO. SALT = 103601),HERBICIDE,(D)
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION, AVG,(GLYPHOSATE POT. SALT = 103613),HERBICIDE,(D)
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION, AVG,(NAPROPAMIDE = 103001),HERBICIDE,(D)
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION, AVG,(OXYFLUORFEN = 111601),HERBICIDE,0.313
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION, AVG,(PARAQUAT = 61601),HERBICIDE,(D)
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION, AVG,(PENDIMETHALIN = 108501),HERBICIDE,1.202
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION, AVG,(SULFENTRAZONE = 129081),HERBICIDE,(D)
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION, AVG,(ABAMECTIN = 122804),INSECTICIDE,0.019
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION, AVG,(ACEQUINOCYL = 6329),INSECTICIDE,0.297
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION, AVG,(ACETAMIPRID = 99050),INSECTICIDE,0.126
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION, AVG,(AZADIRACHTIN = 121701),INSECTICIDE,0.034
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION, AVG,(BEAUVERIA BASSIANA = 128924),INSECTICIDE,(NA)
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION, AVG,(BIFENAZATE = 586),INSECTICIDE,0.496
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION, AVG,(BIFENTHRIN = 128825),INSECTICIDE,0.109
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION, AVG,(BT KURSTAK ABTS-1857 = 6523),INSECTICIDE,(NA)
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION, AVG,(BT KURSTAKI ABTS-351 = 6522),INSECTICIDE,(NA)
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION, AVG,(BT KURSTAKI SA-11 = 6519),INSECTICIDE,(NA)
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION, AVG,(BT SUB AIZAWAI GC-91 = 6426),INSECTICIDE,(NA)
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION, AVG,(BUPROFEZIN = 275100),INSECTICIDE,(D)
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION, AVG,(BURKHOLDERIA A396 CELLS & MEDIA = 6534),INSECTICIDE,(NA)
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION, AVG,(CARBARYL = 56801),INSECTICIDE,(D)
2019,CALIFORNIA,  BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION, AVG,(CHLORANTRANILIPROLE = 90100),INSECTICIDE,0.067
